"Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Ant_sp_t","Year_t1","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Ant_sp_t1","comments"
"1","TR8","1",2014,48,33,26,4,0,NA,0,13,"liom",2015,"0","1",77,41,29,0,0,NA,0,0,"vacant",""
"1","TR9","1",2014,47,41,4,1,0,NA,0,10,"liom",2015,"0","1",66,53,36,0,0,NA,0,1,"fore",""
"2","1","0",2014,62,52,40,18,0,NA,0,41,"crem",2015,"0","1",69,56,44,1,2,NA,0,0,"vacant",""
"2","2","0",2014,69,41,40,10,0,NA,2,42,"crem",2015,"0","1",77,48,48,19,0,NA,0,0,"vacant",""
"2","3","0",2014,41,49,40,0,0,NA,0,0,"vacant",2015,"0","1",40,52,34,4,1,NA,0,2,"fore",""
"2","5","0",2014,20,14,5,1,0,NA,0,0,"vacant",2015,"0","1",22,8,5,0,0,NA,0,0,"vacant",""
"2","8","0",2014,134,142,157,14,11,NA,37,12,"liom",2015,"0","1",136,190,102,25,54,NA,8,2,"liom",""
"2","9","0",2014,80,82,68,17,4,NA,0,16,"liom",2015,"0","1",75,85,63,24,3,NA,0,1,"fore","1 liom ant"
"2","11","0",2014,83,76,76,41,8,NA,9,20,"crem",2015,"0","1",90,88,88,8,8,NA,4,0,"vacant",""
"2","13","0",2014,115,78,53,11,23,NA,5,31,"crem",2015,"0","1",93,85,55,4,13,NA,2,2,"liom",""
"2","16","0",2014,61,45,26,14,0,NA,0,11,"crem",2015,"0","1",59,45,33,11,3,NA,0,0,"vacant",""
"2","17","0",2014,86,77,77,15,0,NA,0,4,"crem",2015,"0","1",93,84,72,16,5,NA,0,1,"other",""
"2","18","0",2014,26,12,12,3,0,NA,0,5,"crem",2015,"0","1",38,21,13,2,0,NA,0,0,"vacant",""
"2","19","0",2014,74,55,45,21,0,NA,0,44,"crem",2015,"0","1",82,65,49,27,4,NA,1,0,"vacant",""
"2","21","0",2014,69,76,47,18,0,NA,0,0,"vacant",2015,"0","1",75,73,46,19,2,NA,0,11,"fore",""
"2","22","0",2014,42,23,18,0,0,NA,0,0,"vacant",2015,"0","1",45,20,19,2,0,NA,0,0,"vacant",""
"2","24","0",2014,111,69,60,24,1,NA,2,6,"liom",2015,"0","1",104,84,70,19,8,NA,2,2,"fore",""
"2","25","0",2014,105,103,91,19,2,NA,6,4,"liom",2015,"0","1",122,109,91,22,2,NA,5,7,"fore",""
"2","27","0",2014,36,42,17,4,0,NA,0,1,"other",2015,"0","1",42,41,30,10,0,NA,0,0,"vacant",""
"2","31","0",2014,128,85,55,12,0,NA,4,37,"crem",2015,"0","1",112,80,64,2,5,NA,1,0,"vacant",""
"2","34","0",2014,14,14,3,0,0,NA,0,0,"vacant",2015,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2","35","0",2014,21,4,11,7,0,NA,0,15,"other",2015,"0","1",37,33,13,0,0,NA,0,0,"vacant","slant measurement"
"2","36","0",2014,93,55,47,4,1,NA,1,5,"crem",2015,"0","1",95,60,52,17,5,NA,1,3,"fore",""
"2","37","0",2014,108,86,58,16,2,NA,17,7,"other",2015,"0","1",109,97,59,7,15,NA,0,9,"fore",""
"2","42","0",2014,75,66,48,2,0,NA,0,1,"other",2015,"0","1",78,67,29,19,1,NA,0,10,"fore",""
"2","45","0",2014,114,75,58,15,10,NA,15,19,"fore",2015,"0","1",121,110,45,18,18,NA,3,33,"fore","4 crem, 1 ladybug, 1 spider"
"2","46","0",2014,76,66,41,6,0,NA,4,1,"other",2015,"0","1",76,64,43,11,0,NA,0,8,"fore",""
"2","47","0",2014,68,52,44,15,1,NA,6,46,"crem",2015,"0","1",75,52,45,8,2,NA,1,4,"crem",""
"2","48","0",2014,57,53,36,18,0,NA,0,45,"liom",2015,"0","1",72,61,53,9,0,NA,0,14,"liom",""
"2","49","0",2014,119,74,60,28,0,NA,0,40,"liom",2015,"0","1",82,83,67,15,4,NA,2,16,"liom",""
"2","51","0",2014,94,51,60,25,2,NA,0,32,"liom",2015,"0","1",106,80,64,13,7,NA,0,8,"liom",""
"2","52","0",2014,34,20,14,4,0,NA,0,17,"crem",2015,"0","1",40,30,17,3,0,NA,0,4,"liom",""
"2","53","0",2014,25,13,12,1,0,NA,0,4,"crem",2015,"0","1",27,15,13,0,0,NA,0,0,"vacant",""
"2","54","0",2014,47,44,44,16,1,NA,0,19,"liom",2015,"0","1",63,50,44,0,0,NA,0,2,"liom",""
"2","55","0",2014,34,49,36,0,0,NA,0,6,"liom",2015,"0","1",47,61,32,10,0,NA,0,12,"liom",""
"2","56","0",2014,72,49,31,9,0,NA,0,4,"fore",2015,"0","1",73,57,42,13,2,NA,1,4,"liom","right side of a boulder, facing mountain"
"2","57","0",2014,100,46,44,0,0,NA,0,36,"liom",2015,"0","1",84,60,42,8,0,NA,0,6,"fore",""
"2","58","0",2014,52,46,40,4,0,NA,0,9,"liom",2015,"0","1",62,58,47,3,NA,NA,NA,1,"fore",""
"2","59","0",2014,31,13,8,2,0,NA,0,7,"crem",2015,"0","1",21,9,7,0,0,NA,0,0,"vacant",""
"2","61","0",2014,20,13,7,1,0,NA,0,13,"crem",2015,"0","1",22,22,19,2,0,NA,0,0,"vacant",""
"2","64","0",2014,20,14,11,0,0,NA,0,0,"vacant",2015,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2","66",NA,2014,10,1.5,1.5,0,0,NA,0,0,"vacant",2015,"0","1",13,2,1,0,0,NA,0,0,"vacant","barely alive"
"2","68","0",2014,58,41,33,5,0,NA,0,3,"other",2015,"0","1",77,53,45,2,5,NA,1,0,"vacant","measured the oblique height"
"2","69",NA,2014,24,18,7,0,0,NA,0,0,"vacant",2015,"0","1",7,5,3,3,0,NA,0,0,"vacant",""
"2","70",NA,2014,73,64,34,5,0,NA,0,33,"crem",2015,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2","71",NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2","72",NA,2014,25,13,5,2,0,NA,0,2,"other",2015,"0","1",37,23,16,5,0,NA,0,0,"vacant",""
"2","73",NA,2014,18,14,10,0,0,NA,0,10,"crem",2015,"0","1",20,15,13,0,0,NA,0,0,"vacant",""
"2","74",NA,2014,19,25,14,0,0,NA,0,5,"liom",2015,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found"
"2","75",NA,2014,15,9,8,2,0,NA,0,0,"vacant",2015,"0","1",18,15,8,3,0,NA,0,1,"fore",""
"2","76",NA,2014,12,9,6,1,0,NA,0,0,"vacant",2015,"0","1",9,9,8,0,0,NA,0,0,"vacant",""
"2","77",NA,2014,14,14,8,0,0,NA,0,0,"vacant",2015,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2","78",NA,2014,7,3,1.5,1,0,NA,0,0,"vacant",2015,"0","1",12,5,4.5,3,0,NA,0,0,"vacant",""
"2","79",NA,2014,7,3,0,0,0,NA,0,0,"vacant",2015,"0","1",7,5,1,0,0,NA,0,0,"vacant","not found"
"2","82",NA,2014,17,7,6,0,0,NA,0,0,"vacant",2015,"0","1",15,16,13,5,0,NA,0,0,"vacant",""
"2","83",NA,2014,12,4.5,2,1,0,NA,0,0,"vacant",2015,"0","1",16,8,8,3,0,NA,0,0,"vacant",""
"2","84",NA,2014,24,13,10,2,0,NA,0,0,"vacant",2015,"0","1",29,15,13,0,0,NA,0,0,"vacant",""
"2","85",NA,2014,1,0.5,0.5,0,0,NA,0,0,"vacant",2015,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cannot find plant, floating tag"
"2","87",NA,2014,0.5,0.5,0.5,0,0,NA,0,0,"vacant",2015,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2","88",NA,2014,7,15,7,0,0,NA,0,0,"vacant",2015,"0","1",13,21,12,2,0,NA,0,2,"fore",""
"2","89",NA,2014,2,0.5,0.5,0,0,NA,0,NA,NA,2015,"0","1",3.5,0.5,0.5,1,0,NA,0,0,"vacant",""
"2","90",NA,2014,16,12,7,5,0,NA,0,0,"vacant",2015,"0","1",22,18,12,4,0,NA,0,0,"vacant",""
"2","91",NA,2014,18,9.5,2,1,0,NA,0,0,"vacant",2015,"0","1",22,18,7,0,0,NA,0,0,"vacant",""
"2","92",NA,2014,8,4,3,0,0,NA,0,0,"vacant",2015,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2","93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"1",NA,13,10,6,2,0,NA,0,0,"vacant",""
"2","96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"1",NA,19,8,3,1,0,NA,0,0,"vacant",""
"2","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"1",NA,19,8,6,3,0,NA,0,0,"vacant",""
"2","71A",NA,2014,17,9.5,3,0,0,NA,0,0,"vacant",2015,"0","1",23,14,7,7,0,NA,0,0,"vacant",""
"2","71B",NA,2014,10,9.5,2,0,0,NA,0,0,"vacant",2015,"0","1",14,12,2,1,0,NA,0,0,"vacant",""
"2","80A",NA,2014,7,4,1.5,2,0,NA,0,0,"vacant",2015,"0","1",14,9,6,2,0,NA,0,0,"vacant",""
"2","80B",NA,2014,10,3.5,3.5,3,0,NA,0,0,"vacant",2015,"0","1",14,10,8,5,0,NA,0,0,"vacant",""
"2","80C",NA,2014,10,6.5,3,3,0,NA,0,0,"vacant",2015,"0","1",17,11,9,9,0,NA,0,0,"vacant",""
"2","86A",NA,2014,0.5,0.5,0.5,0,0,NA,0,0,"vacant",2015,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"floating tag"
"2","86B",NA,2014,2.5,1,0.8,0,0,NA,0,0,"liom",2015,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"floating tag"
"2","94A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"1",NA,2,0.5,0.5,0,0,NA,0,0,"vacant",""
"2","94B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"1",NA,6,1,1,0,0,NA,0,0,"vacant",""
"2","95A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"1",NA,4.5,1,1,1,0,NA,0,0,"vacant",""
"2","95B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"1",NA,5,1,1,1,0,NA,0,0,"vacant",""
"2","95C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"1",NA,4.5,1,1,1,0,NA,0,0,"vacant",""
"2","TR1","1",2014,37,32,39,12,0,NA,0,21,"liom",2015,"0","1",43,39,38,7,0,NA,0,13,"liom",""
"2","TR11","1",2014,50,51,47,10,0,NA,0,37,"crem",2015,"0","1",66,55,51,3,0,NA,0,5,"fore",""
"2","TR12","1",2014,28,13,7,0,0,NA,0,0,"vacant",2015,"0","1",29,14,6,0,0,NA,0,0,"vacant","labeled on map aas 2-12, not TR12"
"2","TR13","1",2014,52,32,18,0,0,NA,0,0,"vacant",2015,"0","1",56,31,17,0,0,NA,0,0,"vacant",""
"2","TR15","1",2014,38,42,33,6,0,NA,0,4,"liom",2015,"0","1",49,38,36,6,0,NA,0,5,"liom",""
"2","TR16","1",2014,31,29,27,0,0,NA,0,5,"crem",2015,"0","1",35,29,28,1,0,NA,0,0,"vacant",""
"2","TR18","1",2014,39,37,22,9,0,NA,0,2,"other",2015,"0","1",46,46,31,3,0,NA,0,1,"other","1-lg, blk, shiny ant"
"2","TR2","1",2014,35,29,25,7,0,NA,0,33,"liom",2015,"0","1",50,43,25,2,0,NA,0,4,"liom",""
"2","TR3","1",2014,16,14,12,3,0,NA,0,5,"liom",2015,"0","1",19,19,9,6,0,NA,0,7,"fore","mapped as TR4, tagged as TR3 -- believe this was fixed (correct tag, placed on plant)"
"2","TR4","1",2014,45,57,29,6,0,NA,0,21,"crem",2015,"0","1",57,61,31,3,0,NA,0,1,"crem",""
"2","TR7","1",2014,46,23,22,4,0,NA,0,0,"vacant",2015,"0","1",42,27,16,0,0,NA,0,0,"vacant",""
"3","1","0",2014,120,140,133,75,61,NA,0,52,"liom",2015,"0","1",137,164,132,34,32,NA,0,36,"liom",""
"3","2","0",2014,34,70,49,12,5,NA,0,45,"liom",2015,"0","1",69,66,54,18,6,NA,0,33,"liom",""
"3","3","0",2014,81,62,55,23,7,NA,0,69,"liom",2015,"0","1",76,79,53,3,21,NA,1,22,"liom",""
"3","4","0",2014,75,119,96,25,34,NA,0,71,"liom",2015,"0","1",94,125,118,20,31,NA,0,13,"liom",""
"3","5","0",2014,88,77,45,4,25,NA,0,69,"liom",2015,"0","1",91,79,44,9,19,NA,1,13,"liom",""
"3","6","0",2014,131,165,65,8,61,NA,10,48,"liom",2015,"0","1",131,135,120,26,55,NA,2,21,"liom",""
"3","7","0",2014,98,104,67,29,17,NA,0,75,"liom",2015,"0","1",120,120,96,46,73,NA,0,14,"liom",""
"3","8","0",2014,68,83,54,8,13,NA,1,49,"liom",2015,"0","1",72,92,55,4,0,NA,0,2,"liom",""
"3","9","0",2014,103,108,56,11,19,NA,3,37,"liom",2015,"0","1",116,109,89,11,5,NA,0,22,"liom","leaning"
"3","10","0",2014,89,44,41,27,4,NA,0,31,"liom",2015,"0","1",94,65,49,10,1,NA,0,4,"liom",""
"3","11","0",2014,58,66,26,17,0,NA,0,33,"liom",2015,"0","1",67,56,45,2,0,NA,0,0,"vacant",""
"3","13","0",2014,131,80,77,19,10,NA,1,72,"liom",2015,"0","1",113,85,83,10,43,NA,0,30,"liom",""
"3","14","0",2014,147,98,69,21,19,NA,1,59,"liom",2015,"0","1",151,109,92,20,18,NA,2,16,"liom",""
"3","15","0",2014,23,25,24,4,0,NA,0,8,"liom",2015,"0","1",32,33,24,5,0,NA,0,0,"vacant",""
"3","16","0",2014,111,85,77,49,9,NA,1,42,"liom",2015,"0","1",115,113,100,24,26,NA,1,15,"liom",""
"3","17","0",2014,31,32,19,1,0,NA,0,7,"liom",2015,"0","1",29,36,16,4,0,NA,0,18,"liom",""
"3","18","0",2014,65,98,48,16,22,NA,0,58,"liom",2015,"0","1",81,116,42,18,5,NA,0,21,"liom",""
"3","19","0",2014,95,76,38,10,0,NA,0,10,"liom",2015,"0","1",91,74,40,2,1,NA,0,2,"liom",""
"3","20","0",2014,102,113,69,28,32,NA,1,78,"liom",2015,"0","1",118,111,82,20,39,NA,1,19,"liom",""
"3","21","0",2014,56,44,28,18,1,NA,0,34,"liom",2015,"0","1",131,82,59,19,5,NA,0,23,"liom",""
"3","22","0",2014,163,158,93,73,34,NA,0,38,"liom",2015,"0","1",176,189,91,53,86,NA,2,41,"liom",""
"3","23","0",2014,71,63,38,11,13,NA,0,37,"liom",2015,"0","1",76,56,49,6,5,NA,0,18,"liom",""
"3","24","0",2014,70,63,38,14,10,NA,0,74,"liom",2015,"0","1",74,69,45,9,5,NA,0,18,"liom",""
"3","25","0",2014,56,44,28,18,1,NA,0,34,"liom",2015,"0","1",62,59,37,24,0,NA,0,10,"liom",""
"3","26","0",2014,142,163,148,50,76,NA,12,56,"liom",2015,"0","1",148,162,161,37,123,NA,0,16,"liom",""
"3","27","0",2014,32,23,35,8,0,NA,0,8,"liom",2015,"0","1",44,39,37,6,0,NA,0,7,"liom",""
"3","28","0",2014,81,81,85,18,65,NA,0,42,"liom",2015,"0","1",75,84,82,19,4,NA,0,26,"liom","1 ladybug"
"3","30","0",2014,132,108,105,68,39,NA,6,72,"liom",2015,"0","1",128,124,117,54,32,NA,2,26,"liom",""
"3","31","0",2014,71,53,44,10,14,NA,2,47,"liom",2015,"0","1",77,54,43,13,2,NA,0,13,"liom",""
"3","33","0",2014,135,149,103,18,24,NA,4,19,"liom",2015,"0","1",152,97,73,10,8,NA,4,6,"liom","awkward dimensions"
"3","34","0",2014,65,65,56,27,3,NA,2,30,"liom",2015,"0","1",62,68,63,4,1,NA,0,2,"liom",""
"3","35","0",2014,94,72,69,19,13,NA,0,55,"liom",2015,"0","1",98,74,72,10,6,NA,3,11,"liom",""
"3","37","0",2014,71,58,54,11,0,NA,0,29,"liom",2015,"0","1",85,63,56,13,5,NA,0,4,"liom",""
"3","38","0",2014,71,57,50,18,6,NA,3,51,"liom",2015,"0","1",73,64,42,13,0,NA,0,11,"liom",""
"3","40","0",2014,84,64,37,38,0,NA,0,35,"liom",2015,"0","1",94,72,53,19,15,NA,0,21,"liom",""
"3","41","0",2014,124,95,51,32,29,NA,0,57,"liom",2015,"0","1",130,88,82,17,45,NA,2,27,"liom",""
"3","43","0",2014,107,104,55,34,16,NA,0,54,"liom",2015,"0","1",100,83,62,10,11,NA,3,8,"liom",""
"3","44","0",2014,136,125,71,16,27,NA,0,35,"liom",2015,"0","1",117,134,68,14,21,NA,4,12,"liom",""
"3","45","0",2014,54,46,44,13,0,NA,0,30,"liom",2015,"0","1",60,70,53,0,0,NA,0,0,"vacant",""
"3","46","0",2014,60,63,25,3,0,NA,0,7,"liom",2015,"0","1",51,66,20,8,0,NA,0,0,"vacant","awkward dimensions"
"3","47","0",2014,89,19,17,3,0,NA,0,16,"liom",2015,"0","1",87,30,20,2,0,NA,0,0,"vacant",""
"3","48","0",2014,65,40,36,5,0,NA,0,4,"liom",2015,"0","1",69,56,41,2,0,NA,0,0,"vacant",""
"3","50","0",2014,38,39,39,1,0,NA,0,1,"liom",2015,"0","1",47,37,20,4,1,NA,1,2,"liom",""
"3","51","0",2014,165,76,75,9,6,NA,0,20,"liom",2015,"0","1",149,82,79,12,4,NA,5,7,"liom",""
"3","52","0",2014,74,64,68,4,0,NA,1,8,"liom",2015,"0","1",74,72,58,0,0,NA,0,1,"liom","faintly green branches, counted as alive"
"3","53","0",2014,69,63,50,4,0,NA,0,0,"vacant",2015,"0","1",75,55,49,16,0,NA,0,2,"liom",""
"3","54","0",2014,32,27,26,6,0,NA,0,0,"vacant",2015,"0","1",35,33,22,1,0,NA,0,0,"vacant",""
"3","56","0",2014,88,72,67,44,30,NA,0,33,"liom",2015,"0","1",98,81,72,17,12,NA,4,8,"liom",""
"3","57","0",2014,92,66,48,8,17,NA,0,22,"liom",2015,"0","1",89,72,62,5,10,NA,1,2,"liom",""
"3","58","0",2014,107,92,51,23,1,NA,0,27,"liom",2015,"0","1",109,93,52,3,3,NA,0,5,"liom","1-for ant"
"3","60","0",2014,88,47,29,5,0,NA,0,5,"liom",2015,"0","1",93,57,36,8,0,NA,0,4,"liom",""
"3","61","0",2014,113,114,95,19,14,NA,2,48,"liom",2015,"0","1",122,118,118,16,42,NA,4,24,"liom",""
"3","62","0",2014,179,176,172,44,217,NA,1,74,"liom",2015,"0","1",173,204,146,72,95,NA,10,28,"liom",""
"3","63","0",2014,119,109,91,52,91,NA,10,46,"liom",2015,"0","1",107,102,90,50,44,NA,31,8,"liom",""
"3","64","0",2014,73,72,39,14,4,NA,1,38,"liom",2015,"0","1",77,76,51,12,5,NA,1,13,"liom",""
"3","65","0",2014,108,120,119,14,75,NA,2,62,"liom",2015,"0","1",101,152,121,55,11,NA,3,9,"liom",""
"3","66","0",2014,82,63,57,18,8,NA,1,57,"liom",2015,"0","1",84,61,50,17,1,NA,1,6,"liom",""
"3","70","0",2014,110,100,72,33,7,NA,1,35,"liom",2015,"0","1",109,115,105,22,18,NA,8,18,"liom",""
"3","71","0",2014,29,31,24,0,0,NA,0,14,"liom",2015,"0","1",36,34,25,0,0,NA,0,0,"vacant",""
"3","72","0",2014,9,32,8,0,0,NA,0,0,"vacant",2015,"0","1",22,34,12,0,0,NA,0,0,"vacant",""
"3","73","0",2014,16,9,13,0,0,NA,0,2,"liom",2015,"0","1",8,5,3,0,0,NA,0,0,"vacant",""
"3","75","0",2014,92,79,67,44,4,NA,3,7,"liom",2015,"0","1",76,78,65,26,6,NA,0,16,"liom","dying off in large tracks"
"3","77","0",2014,28,24,13,0,0,NA,0,12,"liom",2015,"0","1",35,31,25,0,0,NA,0,0,"vacant",""
"3","78","0",2014,43,28,18,6,0,NA,0,12,"liom",2015,"0","1",35,37,17,1,0,NA,0,4,"liom",""
"3","80","0",2014,81,86,49,17,0,NA,0,32,"liom",2015,"0","1",90,95,35,8,48,NA,6,10,"liom",""
"3","81","0",2014,115,120,118,39,56,NA,8,40,"liom",2015,"0","1",136,127,88,41,48,NA,6,10,"liom",""
"3","85","0",2014,37,29,27,14,0,NA,0,22,"liom",2015,"0","1",38,43,35,5,4,NA,0,13,"liom",""
"3","87","0",2014,19,13,11,4,0,NA,0,1,"liom",2015,"0","1",18,23,17,3,0,NA,0,1,"liom",""
"3","90","0",2014,14,4,3,0,0,NA,0,1,"liom",2015,"0","1",10,6,4,2,0,NA,0,0,"vacant",""
"3","91","0",2014,32,29,20,3,0,NA,0,17,"liom",2015,"0","1",36,31,23,1,0,NA,0,1,"fore",""
"3","92","0",2014,29,24,17,0,0,NA,0,1,"liom",2015,"0","1",31,25,18,0,0,NA,0,0,"vacant",""
"3","93","0",2014,22,6.5,5,0,0,NA,0,0,"vacant",2015,"0","1",19,6,4,0,0,NA,0,0,"vacant",""
"3","95","0",2014,11,9,7,0,0,NA,0,2,"liom",2015,"0","1",4,4,1,0,0,NA,0,0,"vacant",""
"3","96","0",2014,35,19,19,5,0,NA,0,5,"liom",2015,"0","1",34,23,16,0,0,NA,0,0,"vacant",""
"3","97","0",2014,19,18,12,3,0,NA,0,4,"liom",2015,"0","1",29,40,32,3,0,NA,0,2,"liom",""
"3","98","0",2014,37,27,27,2,0,NA,0,20,"liom",2015,"0","1",58,33,25,6,0,NA,0,9,"liom",""
"3","99","0",2014,24,19,18,8,0,NA,0,7,"liom",2015,"0","1",31,38,19,5,0,NA,0,1,"liom",""
"3","100","0",2014,34,20,17,5,0,NA,0,14,"crem",2015,"0","1",41,29,22,4,0,NA,0,5,"liom",""
"3","101","0",2014,25,17,14,0,0,NA,0,12,"crem",2015,"0","1",27,22,9,3,0,NA,0,0,"vacant",""
"3","102",NA,2014,23,18,16,5,0,NA,0,8,"liom",2015,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no data recorded (not found?)"
"3","104",NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"0","1",21,18,3,3,0,NA,0,6,"liom","not on map or datasheet, looks like ""2014"" tag"
"3","105",NA,2014,19,14,9,3,0,NA,0,4,"liom",2015,"0","1",25,14,10,3,0,NA,0,3,"liom",""
"3","108",NA,2014,17,8,8,2,0,NA,0,3,"crem",2015,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no data recorded (not found?)"
"3","109",NA,2014,12.5,5,3.5,1,0,NA,0,1,"crem",2015,"0","1",15,7,5,2,0,NA,0,2,"liom",""
"3","110",NA,2014,1.5,0.3,0.5,0,0,NA,0,0,"vacant",2015,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
